"","region","site","lat","long","elev","canopy","MAT","MAP","species","temprange_pos","pptrange_pos"
"680","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"VACPAR",-1.15832445864395,-0.186157408117266
"681","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"ERILAN",-0.574803149606299,0.418955512572534
"682","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"MAIDIL",-0.650753768844221,-0.0117565637117012
"683","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"TOLMEN",-1.19676945668135,-0.214694302057796
"684","MB","MB-14-1",48.925748,-121.859006,1472,"closed",5.2,2109,"CARSTI",-0.927455652634366,1.1099946282428
"685","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"ABIGRA",-1.31031613976705,1.30460694352474
"686","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"PICSIT",-0.981060606060606,0.0971674435281463
"687","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"PINPON",-0.883877159309021,0.838087462366691
"688","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"MAHNER",-1.18792866941015,-0.0375069910514536
"689","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"RUBURS",-1.60143509458578,0.0876535180013008
"690","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"SAMCER",-0.951807228915663,0.995560611525762
"691","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"SORSIT",0.0785573122529652,-0.190309972524283
"692","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"VACPAR",-1.15832445864395,-0.186157408117266
"693","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"ERILAN",-0.574803149606299,0.418955512572534
"694","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"MAIDIL",-0.650753768844221,-0.0117565637117012
"695","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"TOLMEN",-1.19676945668135,-0.214694302057796
"696","MB","MB-14-2",48.925796,-121.859147,1474,"open",5.2,2109,"CARSTI",-0.927455652634366,1.1099946282428
"697","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"ABIGRA",-1.44342762063228,1.32579699176994
"698","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"PICSIT",-1.10227272727273,0.107206884187881
"699","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"PINPON",-0.960652591170825,0.85237536357606
"700","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"MAHNER",-1.29766803840878,-0.0277195190156594
"701","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"RUBURS",-1.7058056099152,0.0983663006465929
"702","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"SAMCER",-1.04819277108434,1.01109847118559
"703","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"SORSIT",-0.000494071146244435,-0.181641577338338
"704","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"VACPAR",-1.2719204827831,-0.17757095324982
"705","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"ERILAN",-0.637795275590551,0.430357324646239
"706","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"MAIDIL",-0.751256281407035,-0.00181894004596022
"707","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"TOLMEN",-1.31424375917768,-0.204293886041156
"708","MB","MB-15-1",48.925003,-121.868887,1585,"closed",4.8,2123,"CARSTI",-1.01217897802489,1.12768982841976
"709","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"ABIGRA",-1.44342762063228,1.32731056664459
"710","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"PICSIT",-1.10227272727273,0.107923987092148
"711","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"PINPON",-0.960652591170825,0.853395927948158
"712","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"MAHNER",-1.29766803840878,-0.0270204138702455
"713","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"RUBURS",-1.7058056099152,0.0991314994069709
"714","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"SAMCER",-1.04819277108434,1.01220831830415
"715","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"SORSIT",-0.000494071146244435,-0.181022406253627
"716","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"VACPAR",-1.2719204827831,-0.176957635045002
"717","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"ERILAN",-0.637795275590551,0.431171739794361
"718","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"MAIDIL",-0.751256281407035,-0.00110910978412158
"719","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"TOLMEN",-1.31424375917768,-0.203550999182824
"720","MB","MB-15-2",48.925108,-121.868588,1586,"open",4.8,2124,"CARSTI",-1.01217897802489,1.12895377128954
"721","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"ABILAS",0.0107405313736577,-0.10352558114708
"722","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"PICENG",-0.261992619926199,0.283363573797161
"723","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"PINCON",-0.522708505367465,-0.288357806412945
"724","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"MAHAQU",-1.33028509951587,-0.3292852583512
"725","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"RUBSPE",-1.26753027316249,-0.438871193885904
"726","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"SAMRAC",-0.73973973973974,-0.130742049469965
"727","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"VACDEL",-0.662576687116564,-0.829569990112396
"728","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"ERIPER",-0.188778185631882,-0.689567911951472
"729","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"ANEOCC",-0.313213102686787,-0.82108758977924
"730","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"MAIRAC",-1.08507499385296,-0.344034450730389
"731","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"LUPLAT",-0.873015873015873,-0.411500160616768
"732","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"TELGRA",-1.5260718424102,-0.625349550217311
"733","RP","RP-1B-5",48.519443,-120.73221,1522,"closed",2.7,1391,"CARSPE",-0.25845147219193,-0.350309538597159
"734","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"ABILAS",0.0107405313736577,-0.105660679495047
"735","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"PICENG",-0.261992619926199,0.280860914721893
"736","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"PINCON",-0.522708505367465,-0.289856158225951
"737","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"MAHAQU",-1.33028509951587,-0.330594608749734
"738","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"RUBSPE",-1.26753027316249,-0.440167926929093
"739","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"SAMRAC",-0.73973973973974,-0.132577669680143
"740","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"VACDEL",-0.662576687116564,-0.831184292834514
"741","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"ERIPER",-0.188778185631882,-0.690409676078642
"742","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"ANEOCC",-0.313213102686787,-0.821692100182487
"743","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"MAIRAC",-1.08507499385296,-0.345385459765262
"744","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"LUPLAT",-0.873015873015873,-0.412785094763893
"745","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"TELGRA",-1.5260718424102,-0.626697213705738
"746","RP","RP-1B-6",48.519247,-120.732445,1514,"open",2.7,1389,"CARSPE",-0.25845147219193,-0.351912327449762
"747","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"ABILAS",0.892594686263426,-1.02375296912114
"748","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"PICENG",0.697416974169742,-0.79528248764312
"749","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"PINCON",0.121387283236995,-0.9341474378184
"750","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"MAHAQU",-0.491124260355029,-0.893615280119151
"751","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"RUBSPE",-0.388904533934103,-0.997763135500499
"752","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"SAMRAC",0.0410410410410405,-0.921894360056904
"753","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"VACDEL",0.533742331288345,-1.52533446334524
"754","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"ERIPER",0.629260618772942,-1.05236825076153
"755","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"ANEOCC",0.835112256164888,-1.08163157357836
"756","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"MAIRAC",-0.317924760265552,-0.926319344760618
"757","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"LUPLAT",-0.253968253968254,-0.965306778027626
"758","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"TELGRA",-0.622247972190035,-1.20619251372932
"759","RP","RP-2-5",48.593908,-120.370935,842,"closed",6.6,529,"CARSPE",0.592148309705562,-1.04111153406928
"760","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"ABILAS",0.869983041266253,-1.02055032159919
"761","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"PICENG",0.672816728167282,-0.791528499030219
"762","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"PINCON",0.104872006606111,-0.931899910098891
"763","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"MAHAQU",-0.512641204948897,-0.891651254521351
"764","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"RUBSPE",-0.411433399042523,-0.995818035935715
"765","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"SAMRAC",0.0210210210210206,-0.919140929741637
"766","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"VACDEL",0.503067484662578,-1.52291300926206
"767","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"ERIPER",0.608285264813844,-1.05110560457078
"768","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"ANEOCC",0.805668016194332,-1.08072480797349
"769","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"MAIRAC",-0.337595279075486,-0.924292831208309
"770","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"LUPLAT",-0.26984126984127,-0.963379376806939
"771","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"TELGRA",-0.645422943221321,-1.20417101849668
"772","RP","RP-2-6",48.594162,-120.370485,831,"open",6.5,532,"CARSPE",0.570338058887677,-1.03870735079038
"773","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"ABILAS",0.779536461277558,-0.995996690597561
"774","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"PICENG",0.574415744157442,-0.762747919664643
"775","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"PINCON",0.0388109000825767,-0.914668864249326
"776","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"MAHAQU",-0.598708983324368,-0.876593724938215
"777","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"RUBSPE",-0.501548859476204,-0.980905605939037
"778","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"SAMRAC",-0.0590590590590596,-0.898031297324584
"779","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"VACDEL",0.38036809815951,-1.50434852795771
"780","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"ERIPER",0.524383848977451,-1.04142531710833
"781","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"ANEOCC",0.687891056312109,-1.07377293833616
"782","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"MAIRAC",-0.41627735431522,-0.90875622730727
"783","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"LUPLAT",-0.333333333333333,-0.948602634115002
"784","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"TELGRA",-0.738122827346466,-1.18867288837977
"785","RP","RP-3-1",48.588093,-120.479231,794,"closed",6.1,555,"CARSPE",0.48309705561614,-1.02027527898543
"786","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"ABILAS",0.779536461277558,-0.991726493901625
"787","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"PICENG",0.574415744157442,-0.757742601514108
"788","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"PINCON",0.0388109000825767,-0.911672160623314
"789","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"MAHAQU",-0.598708983324368,-0.873975024141148
"790","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"RUBSPE",-0.501548859476204,-0.978312139852659
"791","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"SAMRAC",-0.0590590590590596,-0.894360056904227
"792","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"VACDEL",0.38036809815951,-1.50111992251347
"793","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"ERIPER",0.524383848977451,-1.03974178885399
"794","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"ANEOCC",0.687891056312109,-1.07256391752967
"795","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"MAIRAC",-0.41627735431522,-0.906054209237524
"796","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"LUPLAT",-0.333333333333333,-0.946032765820752
"797","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"TELGRA",-0.738122827346466,-1.18597756140292
"798","RP","RP-3-2",48.58826,-120.47924,814,"open",6.1,559,"CARSPE",0.48309705561614,-1.01706970128023
"799","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"ABILAS",0.756924816280385,-0.963970215378046
"800","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"PICENG",0.549815498154982,-0.725208033535631
"801","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"PINCON",0.0222956234516932,-0.89219358705424
"802","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"MAHAQU",-0.620225927918235,-0.856953468960212
"803","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"RUBSPE",-0.524077724584624,-0.961454610291198
"804","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"SAMRAC",-0.0790790790790795,-0.870496994171906
"805","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"VACDEL",0.349693251533744,-1.48013398712594
"806","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"ERIPER",0.503408495018353,-1.02879885520079
"807","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"ANEOCC",0.658446816341553,-1.06470528228747
"808","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"MAIRAC",-0.435947873125154,-0.888491091784176
"809","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"LUPLAT",-0.349206349206349,-0.929328621908127
"810","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"TELGRA",-0.761297798377752,-1.16845793605337
"811","RP","RP-4-5",48.607268,-120.384118,1036,"closed",6,585,"CARSPE",0.461286804798255,-0.996233446196382
"812","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"ABILAS",0.756924816280385,-0.963970215378046
"813","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"PICENG",0.549815498154982,-0.725208033535631
"814","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"PINCON",0.0222956234516932,-0.89219358705424
"815","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"MAHAQU",-0.620225927918235,-0.856953468960212
"816","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"RUBSPE",-0.524077724584624,-0.961454610291198
"817","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"SAMRAC",-0.0790790790790795,-0.870496994171906
"818","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"VACDEL",0.349693251533744,-1.48013398712594
"819","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"ERIPER",0.503408495018353,-1.02879885520079
"820","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"ANEOCC",0.658446816341553,-1.06470528228747
"821","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"MAIRAC",-0.435947873125154,-0.888491091784176
"822","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"LUPLAT",-0.349206349206349,-0.929328621908127
"823","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"TELGRA",-0.761297798377752,-1.16845793605337
"824","RP","RP-4-6",48.60741,-120.383899,1036,"open",6,585,"CARSPE",0.461286804798255,-0.996233446196382
"825","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"ABILAS",0.66647823629169,-0.941551682724385
"826","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"PICENG",0.451414514145142,-0.698930113245323
"827","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"PINCON",-0.0437654830718411,-0.87646089301768
"828","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"MAHAQU",-0.706293706293706,-0.84320528977561
"829","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"RUBSPE",-0.614193185018305,-0.94783891333771
"830","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"SAMRAC",-0.15915915915916,-0.851222981965032
"831","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"VACDEL",0.226993865030676,-1.4631838085437
"832","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"ERIPER",0.419507079181961,-1.01996033186551
"833","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"ANEOCC",0.54066985645933,-1.05835792305338
"834","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"MAIRAC",-0.514629948364888,-0.874305496918011
"835","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"LUPLAT",-0.412698412698413,-0.915836813363315
"836","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"TELGRA",-0.853997682502897,-1.15430746942488
"837","RP","RP-5-5",48.613741,-120.408238,1110,"closed",5.6,606,"CARSPE",0.374045801526718,-0.979404163244045
"838","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"ABILAS",0.66647823629169,-0.940484133550402
"839","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"PICENG",0.451414514145142,-0.697678783707689
"840","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"PINCON",-0.0437654830718411,-0.875711717111178
"841","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"MAHAQU",-0.706293706293706,-0.842550614576343
"842","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"RUBSPE",-0.614193185018305,-0.947190546816115
"843","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"SAMRAC",-0.15915915915916,-0.850305171859942
"844","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"VACDEL",0.226993865030676,-1.46237665718264
"845","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"ERIPER",0.419507079181961,-1.01953944980192
"846","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"ANEOCC",0.54066985645933,-1.05805566785176
"847","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"MAIRAC",-0.514629948364888,-0.873629992400574
"848","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"LUPLAT",-0.412698412698413,-0.915194346289753
"849","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"TELGRA",-0.853997682502897,-1.15363363768067
"850","RP","RP-5-6",48.613954,-120.408623,1117,"open",5.6,607,"CARSPE",0.374045801526718,-0.978602768817743
"851","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"ABILAS",0.621254946297344,-0.893511969895113
"852","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"PICENG",0.402214022140222,-0.642620284051805
"853","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"PINCON",-0.0767960363336082,-0.842747977225052
"854","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"MAHAQU",-0.749327595481441,-0.813744905808606
"855","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"RUBSPE",-0.659250915235145,-0.91866241986595
"856","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"SAMRAC",-0.1991991991992,-0.809921527236015
"857","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"VACDEL",0.165644171779142,-1.42686199729604
"858","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"ERIPER",0.377556371263765,-1.00102063900419
"859","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"ANEOCC",0.481781376518219,-1.04475643898034
"860","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"MAIRAC",-0.553970985984755,-0.84390779363337
"861","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"LUPLAT",-0.444444444444444,-0.886925795053004
"862","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"TELGRA",-0.900347624565469,-1.12398504093528
"863","RP","RP-6-5",48.616218,-120.40242,1236,"closed",5.4,651,"CARSPE",0.330425299890949,-0.943341414060465
"864","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"ABILAS",0.59864330130017,-0.890309322373162
"865","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"PICENG",0.377613776137762,-0.638866295438903
"866","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"PINCON",-0.0933113129644918,-0.840500449505544
"867","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"MAHAQU",-0.770844540075309,-0.811780880210805
"868","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"RUBSPE",-0.681779780343565,-0.916717320301166
"869","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"SAMRAC",-0.21921921921922,-0.807168096920747
"870","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"VACDEL",0.134969325153375,-1.42444054321287
"871","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"ERIPER",0.356581017304667,-0.999757992813439
"872","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"ANEOCC",0.452337136547663,-1.04384967337547
"873","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"MAIRAC",-0.573641504794689,-0.841881280081061
"874","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"LUPLAT",-0.46031746031746,-0.884998393832316
"875","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"TELGRA",-0.923522595596756,-1.12196354570264
"876","RP","RP-6-6",48.616283,-120.402945,1236,"open",5.3,654,"CARSPE",0.308615049073065,-0.94093723078156
"877","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"ABILAS",0.508196721311476,-0.826256371934132
"878","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"PICENG",0.279212792127922,-0.563786523180879
"879","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"PINCON",-0.159372419488026,-0.795549895115373
"880","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"MAHAQU",-0.85691231845078,-0.7725003682548
"881","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"RUBSPE",-0.771895240777246,-0.877815329005487
"882","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"SAMRAC",-0.2992992992993,-0.752099490615392
"883","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"VACDEL",0.0122699386503079,-1.37601146154933
"884","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"ERIPER",0.272679601468275,-0.974505068998353
"885","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"ANEOCC",0.33456017666544,-1.02571436127809
"886","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"MAIRAC",-0.652323580034423,-0.801351009034873
"887","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"LUPLAT",-0.523809523809524,-0.846450369418567
"888","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"TELGRA",-1.0162224797219,-1.08153364104983
"889","RP","RP-7-5",48.620175,-120.413667,1405,"closed",4.9,714,"CARSPE",0.221374045801527,-0.892853565203454
"890","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"ABILAS",0.508196721311476,-0.817715978542261
"891","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"PICENG",0.279212792127922,-0.553775886879809
"892","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"PINCON",-0.159372419488026,-0.78955648786335
"893","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"MAHAQU",-0.85691231845078,-0.767262966660666
"894","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"RUBSPE",-0.771895240777246,-0.87262839683273
"895","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"SAMRAC",-0.2992992992993,-0.744757009774678
"896","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"VACDEL",0.0122699386503079,-1.36955425066086
"897","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"ERIPER",0.272679601468275,-0.971138012489675
"898","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"ANEOCC",0.33456017666544,-1.0232963196651
"899","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"MAIRAC",-0.652323580034423,-0.795946972895381
"900","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"LUPLAT",-0.523809523809524,-0.841310632830067
"901","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"TELGRA",-1.0162224797219,-1.07614298709612
"902","RP","RP-7-6",48.620417,-120.413754,1411,"open",4.9,722,"CARSPE",0.221374045801527,-0.88644240979304
"903","RP","RP-8-1",48.597275,-120.519379,908,"closed",5.6,571,"ABILAS",0.66647823629169,-0.978915903813819
"904","RP","RP-8-1",48.597275,-120.519379,908,"closed",5.6,571,"PICENG",0.451414514145142,-0.742726647062504
"905","RP","RP-8-1",48.597275,-120.519379,908,"closed",5.6,571,"PINCON",-0.0437654830718411,-0.90268204974528
"906","RP","RP-8-1",48.597275,-120.519379,908,"closed",5.6,571,"MAHAQU",-0.706293706293706,-0.866118921749947
